,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
47,-6048.67262228401,-6084.189544223493,-6133.765713425364,-6074.891218530085,-109410.80563197203,-106047.60569901534,-102292.08794737911,-77618.69014724376,-6117.784216139819,-6077.864000542641,-6142.6617077185765,-6252.587586949777,-115334.12967135069,-112461.32701174343,-110452.10635091143,-111999.87524746363
48,-5964.205379987405,-5993.039130334751,-6132.111684335671,-6058.194465421971,-109456.9843360167,-106007.70783516263,-102305.27547660774,-77619.98654842217,-6170.288463865336,-6148.584919999233,-6237.768380375908,-6386.4074810037,-115309.18512453856,-112642.77847323162,-110432.59327800195,-112046.72450384195
49,-6025.8514911951415,-6058.797962522264,-6130.032972101328,-6068.118639960127,-109425.06604493453,-106040.00610590055,-102295.61952300306,-77619.29364434406,-6115.6608004165655,-6072.365471406636,-6140.068905361761,-6246.060877568827,-115338.15298535264,-112447.84890983689,-110455.10148466844,-112000.05406141926
0,-5991.988598345351,-6022.677543482488,-6137.7890274273195,-6066.576369592711,-109441.53928059808,-106016.51442247802,-102299.86635444956,-77619.85243795544,-6175.541123812333,-6154.59753925771,-6241.679935655587,-6392.375396773266,-115309.18512453856,-112655.92129897134,-110430.58162100097,-112047.88679455362
1,-5998.783528659765,-6030.14302613056,-6125.182643554526,-6060.317881145225,-109437.96300148523,-106031.44538777416,-102297.92175268194,-77619.58421702197,-6113.425625971035,-6070.5326283613,-6140.940623395518,-6245.479732212989,-115339.96347665352,-112442.99858129008,-110457.15784515833,-112002.26688412034
2,-6014.787377689765,-6047.711497272432,-6139.957146639485,-6071.985491750896,-109425.55778331254,-106022.75055918105,-102294.21136310237,-77616.54437977605,-6173.417708089079,-6154.686946235532,-6237.969546076006,-6390.117870583281,-115306.45821171501,-112658.0894181835,-110427.3182663105,-112044.91401254106
3,-5972.18495275795,-6001.219868805393,-6120.8240533857415,-6052.762991519331,-109453.60922260395,-106021.49886149155,-102302.43680506192,-77618.8689611994,-6112.106873048172,-6069.213875438438,-6142.706411207487,-6247.334927002779,-115339.2705725754,-112442.8868225678,-110457.00138294714,-112004.12207891014
4,-6044.202273392949,-6078.4451458984795,-6146.5509112538,-6081.641445355588,-109414.53837329608,-106033.16647209722,-102292.4455752904,-77617.41609780981,-6175.272902878869,-6154.441077046523,-6234.840301852263,-6385.803983903406,-115309.60980768321,-112655.5860228045,-110428.48055702217,-112043.70701834047
5,-5950.548464125212,-5977.728185382865,-6121.069922574749,-6049.81256125123,-109471.06593502355,-106015.66505618872,-102308.6505900205,-77623.56282753502,-6118.857099873674,-6075.651177841566,-6153.479952034945,-6259.337813775279,-115342.53392726587,-112455.33674422941,-110460.39884810435,-112012.54868656977
6,-6065.34702364767,-6102.070939787739,-6149.099010121705,-6087.408195425057,-109401.61906500091,-106041.43661754568,-102287.8411159326,-77617.6172635099,-6172.680100522054,-6151.781219456341,-6228.112426771215,-6376.684472165642,-115312.73905190696,-112645.79595873308,-110430.80513844552,-112041.53889912831
7,-5928.956678981385,-5955.041164760729,-6119.661762674065,-6045.588081549177,-109484.27581599663,-106008.95953285212,-102313.45621507839,-77625.66389151382,-6121.360495252668,-6081.663797100044,-6162.174780628059,-6271.541866247877,-115340.20934584254,-112470.82650313694,-110459.59418530395,-112018.40484361707
8,-6079.920361032529,-6117.583050439722,-6147.377925798646,-6088.168154736538,-109389.03503287258,-106044.72232398062,-102282.61080773006,-77612.9233971743,-6167.092164408227,-6145.030992630839,-6217.495348154945,-6362.4911144365215,-115315.06363333031,-112628.8309846915,-110432.30270532402,-112036.59916360369
9,-5910.561193294668,-5934.321097650659,-6115.727855649931,-6038.86020646813,-109491.22720852224,-105999.08006180287,-102313.18799414493,-77622.19937112325,-6124.266222031859,-6085.195372723982,-6169.059117920294,-6281.935427419595,-115335.0684446178,-112486.27155855556,-110453.93919395676,-112020.21533491796
10,-6097.131204263116,-6135.26328030387,-6149.45663803299,-6092.571448394233,-109380.87664614638,-106052.00899267304,-102279.61567397305,-77613.14691461885,-6161.370117827669,-6135.397390770601,-6204.732502070964,-6344.319146194357,-115318.48345023197,-112606.25572279164,-110432.92855416877,-112029.33484665572
11,-5900.860536201065,-5924.329867879137,-6115.683152161021,-6037.049715167251,-109494.37880449044,-105993.84975360034,-102312.36097960008,-77622.1770193788,-6134.279803547836,-6097.868811830141,-6184.772394272375,-6302.901363718673,-115334.30848530633,-112515.39588158083,-110452.6651445228,-112028.97721874443
12,-6102.786195610309,-6142.058210618283,-6147.489684520922,-6092.079710016216,-109374.4169919988,-106053.9312426962,-102276.2405605603,-77610.95644366223,-6152.384716556635,-6125.294402276802,-6191.612028075699,-6326.258936674469,-115321.07625258878,-112582.02643180209,-110434.56023151401,-112022.91989599704
13,-5900.793480967699,-5923.972239967852,-6119.505300462878,-6039.687221012977,-109498.80444989259,-105992.2180762551,-102315.93725871293,-77623.22755136818,-6141.007678628884,-6108.374131724136,-6197.848164778729,-6322.190919183603,-115329.972246882,-112543.55907959452,-110448.79829273204,-112035.16865195855
14,-6105.088425289206,-6143.153446096593,-6148.204940343492,-6092.973779794429,-109379.35672752342,-106055.80878923045,-102279.32510129514,-77612.16343786281,-6148.808437443786,-6117.381884739624,-6182.805440760308,-6310.813881255852,-115329.3687497817,-112558.2665274461,-110441.53397578407,-112021.28821865181
15,-5910.024751427741,-5932.644716816511,-6126.210823799471,-6045.833950738186,-109500.68199642682,-105994.60971291181,-102318.32889536965,-77626.71442350322,-6153.435248546034,-6121.40519874158,-6213.740255086453,-6343.022745015949,-115330.39693002665,-112573.4210101868,-110448.2171473762,-112043.70701834047
16,-6100.148689764583,-6137.744323938408,-6149.166065355071,-6093.44316642799,-109387.40335552733,-106058.1780741427,-102282.85667691907,-77617.1702286208,-6145.679193220043,-6110.855175358674,-6175.675234279065,-6297.29107586039,-115338.51061326392,-112535.64656205733,-110449.64765902134,-112020.77412852933
17,-5921.178271910939,-5945.4969698783125,-6130.524710479344,-6050.9748519629065,-109494.2446940237,-105998.23069551357,-102316.78662500223,-77627.74260374816,-6162.93473993954,-6135.777370426342,-6228.023019793394,-6363.698108637108,-115329.1675840816,-112604.22171404622,-110447.52424329809,-112052.15597774458
18,-6087.117622747139,-6123.662724931565,-6147.087353120727,-6090.224515226426,-109397.46164053222,-106056.6805072642,-102287.23761883231,-77618.4219263103,-6136.8502541601965,-6101.06511128725,-6164.655824262599,-6281.24252334148,-115341.7292644655,-112511.1043466454,-110453.00042068964,-112017.06373894976
19,-5937.584452341134,-5962.327833453159,-6133.363382025169,-6054.931110731496,-109483.60526366298,-105999.92942809217,-102312.6962557669,-77623.78634497957,-6171.69662376602,-6146.483856020433,-6238.684801898576,-6379.523143711465,-115326.88770614717,-112630.26149633665,-110444.4173508188,-112057.27452722484
20,-6068.789192293786,-6103.166175266048,-6143.4887222634225,-6084.480116901412,-109409.55393428254,-106050.89140545028,-102289.83042118912,-77618.8242577105,-6132.536367480322,-6092.035006527306,-6157.257396847892,-6267.9208836461175,-115347.18309011258,-112489.08787835692,-110457.0684381805,-112014.96267497096
21,-5959.265644462782,-5985.752461642321,-6138.146655338604,-6061.815448023731,-109471.35650770146,-106005.58441943937,-102308.06944466465,-77623.71928974621,-6177.373966857668,-6153.994042157417,-6245.14445604616,-6390.386091516744,-115323.84786890124,-112650.60158379098,-110439.92465018328,-112058.77209410336
22,-6047.5103315723345,-6080.7920790662865,-6141.477065262445,-6080.210933710448,-109425.02134144561,-106046.71162923714,-102295.66422649196,-77622.73581299017,-6128.758922667375,-6087.855230314163,-6154.2846148353365,-6261.394174265168,-115352.45810180403,-112475.47566598364,-110462.65637429434,-112016.3931866161
23,-5982.399699974025,-6010.853470665631,-6142.460542018479,-6068.655081827054,-109458.61601336194,-106012.28994277597,-102304.94020044092,-77621.93115018978,-6181.978426215462,-6161.772449227864,-6250.307709015336,-6399.349141043323,-115322.68557818957,-112667.9465374883,-110438.49413853815,-112061.67782088254
24,-6020.777645203787,-6051.220721151915,-6135.196225070504,-6070.845552783675,-109439.12529219691,-106036.13925410977,-102298.52524978224,-77620.16536237781,-6124.601498198688,-6081.574390122222,-6150.440114789023,-6254.509836972933,-115353.70979949353,-112463.31631699996,-110463.61749930591,-112015.18619241551
25,-6006.494880496845,-6035.865072711119,-6144.5392542528225,-6073.304244673758,-109442.52275735412,-106016.91675387822,-102297.69823523739,-77618.28781584356,-6184.012434960894,-6162.487705050434,-6248.720735159009,-6398.566829987387,-115321.09860433324,-112673.15449394638,-110434.15790011382,-112058.43681793653
26,-5996.28013328077,-6024.800959205742,-6132.692829691509,-6065.123506203116,-109454.25742319315,-106029.63489647329,-102302.43680506192,-77623.62988276838,-6124.333277265225,-6079.808602310253,-6151.669460734065,-6254.085153828282,-115355.76615998342,-112459.51652044256,-110464.89154873986,-112016.8402215052
27,-6030.835930208676,-6063.022442224317,-6147.780257198841,-6079.875657543619,-109425.46837633471,-106025.76804468251,-102291.55150551218,-77617.43844955426,-6185.599408817221,-6166.063984163283,-6247.7372584029745,-6398.186850331646,-115323.06555784532,-112676.86488352597,-110435.18608035876,-112058.72739061444
28,-5965.948816054919,-5993.32970301267,-6125.339105765714,-6054.886407242586,-109464.76274308715,-106017.94493412315,-102303.37557832904,-77620.1206588889,-6120.555832452278,-6078.713366831943,-6152.74234446792,-6256.610900951731,-115351.54168028137,-112461.61758442136,-110462.03052544959,-112017.71193953896
29,-6053.411192108535,-6087.2517332138705,-6148.875492677152,-6084.077785501217,-109409.91156219383,-106031.69125696317,-102286.2988455652,-77612.5210657741,-6178.983292458451,-6159.380812571146,-6236.85195885324,-6386.273370536968,-115319.77985141038,-112666.0913426985,-110430.9168971678,-112051.44072192202
30,-5945.765190811777,-5970.575627157167,-6125.093236576705,-6051.310128129737,-109481.28068223962,-106011.35116950884,-102309.45525282089,-77622.51229554562,-6126.032009843828,-6083.5860471232,-6161.571283527766,-6267.38444177919,-115352.32399133731,-112474.31337527197,-110462.49991208315,-112023.5904483307
31,-6078.020462753829,-6113.135053293116,-6153.547007268311,-6091.677378616021,-109399.60740799992,-106041.61543150133,-102283.16960134145,-77614.37626056389,-6179.855010492207,-6157.16798987007,-6231.37578146169,-6377.31032101039,-115326.44067125807,-112655.5413193156,-110435.23078384767,-112050.16667248806
32,-5925.290992890715,-5949.095600735617,-6122.522785964345,-6046.124523416105,-109490.91428409985,-106003.19278278266,-102310.5504882992,-77623.38401357937,-6132.223443057948,-6092.169116994038,-6173.417708089079,-6282.985959408994,-115351.8769564482,-112494.2511313261,-110462.23169114969,-112030.7877100453
33,-6092.01265478285,-6129.094198834205,-6152.474123534456,-6093.39846293908,-109388.43153577228,-106046.17518737022,-102278.52043849474,-77611.49288552915,-6170.690795265531,-6147.914367665573,-6217.89767955514,-6360.032422546437,-115326.44067125807,-112635.06712139453,-110434.78374895857,-112042.52237588435
34,-5912.081111917629,-5934.768132539765,-6123.036876086817,-6044.269328626315,-109501.53136271612,-105998.18599202466,-102315.31140986818,-77624.18867637977,-6136.537329737822,-6099.656951386565,-6183.744214027431,-6298.252200871969,-115347.07133139031,-112516.13348914785,-110458.81187424801,-112035.8392042922
35,-6106.87656484563,-6143.891053663619,-6155.8715886916625,-6098.427605441524,-109386.73280319368,-106054.15476014075,-102280.42033677344,-77613.66100474131,-6168.03093767535,-6141.879396662641,-6208.889926539651,-6345.660250861675,-115333.7720434394,-112615.5316967406,-110440.72931298368,-112040.197794461
36,-5905.688513003411,-5927.392056869514,-6123.796835398297,-6043.554072803745,-109505.01823485116,-105994.45325070064,-102315.42316859045,-77624.47924905768,-6146.5956147427105,-6111.279858503325,-6198.161089201104,-6317.854680759273,-115346.04315114536,-112543.98376273917,-110457.11314166941,-112043.5952596182
37,-6107.837689857208,-6145.723896708953,-6152.764696212375,-6096.8182798407415,-109381.30132929103,-106055.89819620828,-102276.06174660465,-77612.27519658509,-6159.872550949162,-6131.530538979833,-6195.456528122012,-6326.884785519217,-115337.19186034106,-112589.91659759481,-110442.78567347357,-112034.05106473579
38,-5900.637018756512,-5923.234632400827,-6121.718123163953,-6041.073029169206,-109500.03379583762,-105989.98290180956,-102310.90811621048,-77620.88061820038,-6150.574225255755,-6120.220556285448,-6207.772339316886,-6333.970288511549,-115339.60584874224,-112569.59886188494,-110451.07817066649,-112047.57387013125
39,-6101.914477576552,-6139.6665739615655,-6148.808437443786,-6093.107890261161,-109382.24010255815,-106054.84766421888,-102275.54765648219,-77610.04002213955,-6148.160236854582,-6118.633582429121,-6179.855010492207,-6305.762387008952,-115338.26474407491,-112561.4181234143,-110443.47857755168,-112026.51852685434
40,-5910.672952016945,-5932.979992983341,-6127.350762766691,-6046.616261794122,-109499.7432231597,-105992.4192419552,-102313.2997528672,-77622.2217228677,-6159.872550949162,-6131.7987599132975,-6220.512833656411,-6352.365774198267,-115337.21421208551,-112598.2314465322,-110448.37360958739,-112054.12293125666
41,-6093.979608294918,-6130.256489545881,-6147.243815331914,-6090.8280123267195,-109390.37613753989,-106053.90889095174,-102278.45338326138,-77611.58229250698,-6144.472199019457,-6109.916402091551,-6170.824905732264,-6290.183221123603,-115346.11020637873,-112537.05472195802,-110449.55825204353,-112024.41746287554
42,-5926.207414413383,-5949.855560047097,-6131.5081872353785,-6051.935976974485,-109489.97551083274,-105995.8167071124,-102309.43290107643,-77621.93115018978,-6169.3720423426685,-6143.64518447461,-6233.141569273659,-6370.850666862806,-115334.5767062398,-112627.44517653527,-110444.86438570792,-112059.77792260384
43,-6076.657006342055,-6112.419797470546,-6143.376963541146,-6085.620055868632,-109399.11566962191,-106050.39966707227,-102280.33092979561,-77612.9233971743,-6137.364344282669,-6101.601553154177,-6162.465353305978,-6276.705119217053,-115350.55820352533,-112514.81473622499,-110454.18506314578,-112022.33875064121
44,-5941.361897154081,-5966.865237577586,-6132.066980846761,-6054.4393723534795,-109475.37982170342,-105997.33662573536,-102302.92854343994,-77617.21493210971,-6172.8365627332405,-6151.848274689708,-6239.8694443547065,-6383.50175422451,-115328.42997651458,-112650.42276983534,-110439.09763563843,-112061.63311739363
45,-6057.4345061104905,-6090.91741930454,-6140.203015828492,-6080.322692432725,-109413.42078607331,-106045.25876584754,-102285.44947927589,-77613.79511520805,-6129.317716278758,-6091.4762129159235,-6153.3458415682135,-6262.914092888128,-115352.21223261503,-112492.91002665878,-110455.72733351319,-112018.42719536152
46,-5968.005176544807,-5994.4472902354355,-6138.392524527612,-6062.843628268675,-109463.35458318646,-106004.60094268333,-102299.66518874947,-77616.5220280316,-6182.201943660015,-6161.571283527766,-6248.7877903923745,-6395.996379375027,-115328.9217148926,-112672.05925846807,-110437.71182748221,-112065.9470040735
47,-6037.206177378438,-6068.565674849234,-6139.5548152392885,-6076.612302853144,-109429.91637348132,-106040.96723091212,-102291.05976713417,-77618.2207606102,-6128.893033134107,-6087.96698903644,-6152.719992723464,-6258.220226552514,-115358.53777629588,-112481.33182303094,-110461.2705661381,-112020.77412852933
48,-5998.582362959667,-6027.773741218298,-6147.64614673211,-6075.1594394635495,-109451.30699292505,-106017.20732655613,-102298.45819454888,-77620.45593505572,-6188.907466996607,-6171.115478410182,-6255.605072451243,-6406.188774846647,-115330.70985444903,-112689.71713658776,-110438.87411819388,-112070.61851866466
49,-6014.720322456399,-6044.761067004331,-6139.5548152392885,-6073.997148751873,-109449.16122545734,-106037.16743435472,-102300.17927887193,-77623.11579264591,-6129.541233723311,-6090.045701270784,-6157.16798987007,-6261.7070986875415,-115363.96925019853,-112480.21423580818,-110468.02079296361,-112027.43494837702
0,-6025.00212490584,-6055.53460783179,-6151.669460734065,-6082.15553547806,-109437.40420787386,-106023.93520163718,-102294.92661892493,-77617.6172635099,-6192.461394365,-6175.541123812333,-6257.214398052025,-6408.848632436828,-115332.83327017228,-112697.07086051356,-110440.05876065002,-112072.22784426545
1,-5987.764118643298,-6014.5862119896665,-6133.83276865873,-6064.609416080644,-109463.086362253,-106024.56105048193,-102302.16858412846,-77620.85826645592,-6128.669515689554,-6086.625884369121,-6158.5090945373895,-6261.863560898729,-115363.16458739813,-112477.97906136264,-110466.54557782956,-112027.74787279939
2,-6048.650270539555,-6080.6803203440095,-6153.390545057124,-6086.7823465803085,-109420.93097221029,-106029.38902728427,-102287.12586011004,-77615.04681289755,-6191.455565864511,-6172.233065632948,-6251.425296238101,-6401.31609455539,-115333.05678761684,-112691.594683122,-110437.91299318231,-112067.3998674631
3,-5960.472638663368,-5986.110089553606,-6128.893033134107,-6056.518084587823,-109474.19517924728,-106014.45806198813,-102302.92854343994,-77621.08178390047,-6130.368248268158,-6089.621018126133,-6164.7899347293305,-6269.641967969176,-115362.56109029784,-112486.048041111,-110466.41146736282,-112031.81589029025
4,-6067.7610120488425,-6102.182698510015,-6152.943510168017,-6089.39750068158,-109404.03305340208,-106034.82050118691,-102280.08506060661,-77611.22466459569,-6182.917199482585,-6164.856989962696,-6239.534168187877,-6387.88269613775,-115329.99459862645,-112677.89306377091,-110434.42612104728,-112059.66616388157
5,-5938.344411652614,-5961.970205541874,-6126.076713332738,-6050.5054653293455,-109486.77921137563,-106005.51736420601,-102306.97420918634,-77620.21006586672,-6130.50235873489,-6092.258523971859,-6170.534333054345,-6278.515610517933,-115357.71076175103,-112498.05092788351,-110462.56696731651,-112034.31928566925
6,-6090.8280123267195,-6125.562623210267,-6156.318623580769,-6095.25365772887,-109394.19828584175,-106042.19657685717,-102277.71577569435,-77609.74944946164,-6181.4643360929895,-6160.02901316035,-6231.7110576285195,-6375.7009954096075,-115335.53783125136,-112663.11856068595,-110437.71182748221,-112056.40280919109
7,-5923.905184734486,-5945.564025111678,-6126.3449342662025,-6047.823255994708,-109496.36810974695,-105998.65537865822,-102309.03056967624,-77621.14883913385,-6139.8453879172075,-6101.355683965169,-6184.2806558943585,-6295.525288048421,-115358.13544489568,-112520.08974791644,-110461.76230451612,-112041.62830610614
8,-6106.250716000881,-6142.482893762934,-6159.336109082235,-6100.394558953591,-109387.22454157169,-106049.9302804387,-102275.74882218229,-77611.96227216271,-6176.479897079456,-6152.563530512278,-6221.295144712347,-6360.278291735446,-115340.477566776,-112642.73376974271,-110440.46109205022,-112051.64188762211
9,-5912.5057950622795,-5934.254042417293,-6127.127245322138,-6046.795075749765,-109502.850115639,-105994.47560244509,-102311.48926156633,-77622.69110950126,-6148.339050810225,-6114.274992260336,-6199.569249101788,-6316.357113880767,-115358.06838966232,-112547.67180057429,-110462.61167080542,-112051.48542541092
10,-6108.754111379875,-6145.433324031034,-6154.999870657906,-6097.39942519658,-109381.30132929103,-106049.32678333842,-102272.4407640029,-77607.02253663809,-6165.482838807445,-6140.40418152859,-6205.961848016006,-6339.82644555884,-115341.39398829866,-112615.86697290743,-110441.24340310614,-112043.97523927395
11,-5908.840108971609,-5929.113141192573,-6128.066018589261,-6046.2809856272925,-109507.20870580777,-105989.82643959839,-102313.0985871671,-77621.23824611166,-6153.167027612571,-6120.622887685644,-6208.845223050741,-6330.72928556553,-115351.83225295928,-112570.29176596306,-110456.28612712456,-112054.30174521229
12,-6114.16323353806,-6149.926024666551,-6157.615024759177,-6100.528669420322,-109386.48693400466,-106054.26651886303,-102275.68176694892,-77611.29171982905,-6163.381774828646,-6133.184568069526,-6197.5128886119,-6324.53785235141,-115350.87112794771,-112592.35293774045,-110448.88769970987,-112042.23180320642
13,-5916.350295108592,-5937.293879663215,-6133.676306447543,-6051.690107785476,-109506.18052556283,-105992.39689021074,-102313.3444563561,-77624.94863569125,-6165.773411485364,-6136.134998337627,-6226.301935470336,-6354.198617243603,-115352.21223261503,-112603.5288099681,-110456.46494108021,-112064.38238196164
14,-6109.625829413632,-6145.589786242222,-6158.576149770755,-6101.467442687445,-109393.95241665274,-106057.77574274251,-102280.08506060661,-77616.23145535367,-6156.989175914428,-6125.853195888186,-6188.482783851956,-6309.919811477639,-115357.44254081757,-112569.17417874029,-110455.41440909081,-112040.46601539446
15,-5926.788559769221,-5948.715621079877,-6137.140826838116,-6055.936939231985,-109500.52553421565,-105994.7214716341,-102312.67390402245,-77623.78634497957,-6173.842391233729,-6148.830789188241,-6239.422409465601,-6373.4658209640775,-115349.59707851376,-112633.2342783492,-110454.36387710141,-112071.37847797615
16,-6095.790099595797,-6129.921213379052,-6154.21755960197,-6095.991265295896,-109401.820230701,-106053.41715257373,-102282.05201411869,-77614.19744660825,-6149.724858966453,-6115.504338205378,-6177.910408724596,-6293.446575814078,-115361.7787792419,-112544.31903890599,-110459.14715041485,-112036.62151534815
17,-5943.820589044165,-5966.2170369883825,-6140.6053472286885,-6060.407288123047,-109489.95315908828,-105996.93429433517,-102308.15885164248,-77621.35000483395,-6183.163068671593,-6159.112591637682,-6249.994784592961,-6389.156745571702,-115347.31720057932,-112659.341115873,-110450.78759798857,-112075.87117861166
18,-6075.181791208004,-6107.949448579485,-6148.7637339548755,-6088.414023925546,-109410.60446627194,-106046.42105655922,-102281.98495888531,-77614.08568788596,-6142.192321085015,-6104.261410744359,-6167.740364997431,-6277.755651206452,-115364.72920951,-112519.9556374497,-110460.823531249,-112032.0394077348
19,-5962.953682297908,-5987.6970634099325,-6144.02516413035,-6066.084631214694,-109476.29624322608,-106001.85167811533,-102302.88383995103,-77620.29947284455,-6186.649940806621,-6165.9075219520955,-6255.247444539958,-6399.349141043323,-115342.66803773261,-112679.16711320487,-110445.49023455266,-112076.96641408997
20,-6055.489904342879,-6086.894105302586,-6148.383754299135,-6085.754166335365,-109428.39645485836,-106044.11882688032,-102290.63508398952,-77618.75720247712,-6138.6160419721655,-6100.327503720225,-6164.655824262599,-6271.184238336592,-115370.45125609056,-112505.98579716514,-110467.23848190767,-112034.25223043589
21,-5986.601827931622,-6012.462796266413,-6149.747210710909,-6073.863038285142,-109466.77440008812,-106009.22775378558,-102302.12388063954,-77619.98654842217,-6193.154298443115,-6174.200019145014,-6261.416526009622,-6408.558059758909,-115343.472700533,-112696.02032852416,-110445.44553106374,-112080.83326588075
22,-6031.305316842237,-6059.848494511663,-6144.203978085992,-6078.4451458984795,-109443.81915853253,-106036.00514364305,-102294.88191543602,-77619.31599608851,-6137.431399516035,-6095.745396106887,-6162.711222494987,-6265.350433033756,-115374.94395672607,-112494.29583481501,-110470.97122323171,-112035.03454149181
23,-6013.803900933731,-6041.654174525043,-6152.988213656929,-6080.233285454904,-109447.37308590092,-106016.04503584445,-102293.85373519108,-77617.41609780981,-6196.685874067053,-6177.776298257863,-6262.28824404338,-6411.307324326912,-115342.1762993546,-112705.56452340657,-110442.13747288437,-112079.6039199357
24,-6007.500708997334,-6034.81454072172,-6143.444018774512,-6074.6900528299875,-109460.24769070718,-106031.11011160734,-102300.71572073887,-77624.09926940195,-6136.492626248912,-6095.4101199400575,-6165.348728340713,-6267.496200501466,-115376.44152360459,-112492.7535644476,-110472.89347325487,-112038.36495141566
25,-6040.849511724653,-6071.225532439415,-6159.000832915406,-6089.509259403856,-109434.31966713902,-106026.66211446073,-102291.48445027882,-77618.08665014346,-6198.205792690014,-6181.6431500486315,-6262.176485321103,-6412.067283638392,-115344.32206682231,-112709.74429961972,-110444.05972290752,-112080.98972809192
26,-5981.460926706902,-6006.494880496845,-6139.5548152392885,-6067.559846348745,-109475.67039438133,-106021.23064055809,-102305.36488358557,-77623.29460660156,-6136.582033226733,-6096.259486229359,-6169.617911531676,-6272.301825559357,-115375.92743348211,-112496.68747147173,-110473.27345291061,-112041.76241657286
27,-6067.090459715183,-6098.315846719247,-6162.9123881950845,-6096.237134484903,-109422.16031815534,-106033.9264314087,-102287.86346767706,-77616.20910360922,-6198.742234556942,-6179.542086069833,-6257.460267241034,-6405.31705681289,-115347.54071802387,-112703.79873559461,-110445.11025489692,-112078.39692573511
28,-5958.326871195659,-5981.013891817795,-6137.051419860294,-6061.4801718569015,-109489.77434513264,-106011.93231486468,-102308.18120338694,-77624.41219382432,-6142.460542018479,-6100.886297331607,-6179.005644202905,-6283.276532086913,-115377.3355933828,-112508.51154428859,-110474.05576396653,-112047.50681489788
29,-6087.765823336342,-6121.092274319205,-6165.214617873981,-6101.534497920811,-109409.39747207136,-106042.01776290152,-102283.08019436362,-77616.29851058705,-6193.713092054498,-6173.417708089079,-6247.536092702877,-6392.464803751088,-115348.99358141347,-112689.20304646529,-110445.37847583038,-112072.98780357694
30,-5935.4610366178795,-5957.432801417447,-6133.363382025169,-6055.400497365057,-109499.0503190816,-106003.28218976047,-102309.9469911989,-77623.8757519574,-6143.823998430253,-6106.474233445434,-6187.365196629191,-6295.905267704162,-115372.75348576946,-112525.29770437452,-110471.37355463191,-112052.22303297796
31,-6102.316808976747,-6136.984364626928,-6164.588769029233,-6103.613210155155,-109398.6239312439,-106046.86809144833,-102279.6380257175,-77613.12456287439,-6184.79474601683,-6164.387603329134,-6234.370915218701,-6375.7009954096075,-115349.48531979148,-112668.95236598878,-110445.64669676384,-112066.37168721815
32,-5922.653487044989,-5942.725353565855,-6133.408085514079,-6052.830046752697,-109508.43805175282,-105997.09075654636,-102313.25504937829,-77623.74164149066,-6150.618928744666,-6114.632620171621,-6198.831641534763,-6311.663247545153,-115370.5853665573,-112547.22476568518,-110469.0266214641,-112058.39211444762
33,-6117.292477761803,-6152.004736900894,-6167.606254530699,-6108.172966024037,-109394.75707945313,-106054.04300141848,-102278.85571466158,-77615.29268208655,-6182.716033782486,-6157.413859059079,-6225.005534291928,-6360.345346968812,-115356.90609895064,-112647.94172620079,-110450.38526658838,-112062.97422206095
34,-5918.049027687196,-5937.875025019053,-6137.341992538213,-6055.176979920505,-109514.31656054457,-105996.71077689061,-102315.87020347956,-77628.27904561508,-6161.012489916384,-6127.395466255602,-6214.254345208925,-6332.182148955125,-115370.71947702403,-112575.43266718778,-110468.71369704172,-112067.26575699638
35,-6119.818224885253,-6155.8715886916625,-6166.801591730308,-6108.687056146509,-109392.18662884076,-106057.95455669815,-102278.16281058345,-77616.23145535367,-6176.189324401537,-6150.641280489121,-6214.65667660912,-6345.190864228113,-115362.91871820913,-112626.10407186796,-110456.24142363566,-112060.4484749375
36,-5914.830376485632,-5934.857539517587,-6137.766675682864,-6054.797000264764,-109514.33891228902,-105993.5144774335,-102316.13842441302,-77626.2226851252,-6166.198094630015,-6137.543158238311,-6225.541976158855,-6349.772971841451,-115365.84679673277,-112601.8300773895,-110465.0256592066,-112073.16661753257
37,-6118.0077335843725,-6152.764696212375,-6165.102859151704,-6107.0330270568165,-109395.82996318699,-106058.1780741427,-102279.95095013989,-77614.97975766419,-6167.360385341691,-6137.9678413829615,-6200.5974293467325,-6324.671962818142,-115366.13736941069,-112597.15856279833,-110458.25308063664,-112053.78765508982
38,-5925.134530679528,-5944.8487692891085,-6141.45471351799,-6058.529741588801,-109509.66739769786,-105993.73799487806,-102313.83619473413,-77625.19450488026,-6178.60331280271,-6150.641280489121,-6241.009383321927,-6370.9400738406275,-115364.66215427664,-112633.21192660475,-110462.58931906096,-112080.74385890292
39,-6104.306114233269,-6138.5489867388,-6159.112591637682,-6100.4616141869565,-109397.9757306547,-106053.17128338473,-102276.4864297493,-77613.1692663633,-6159.380812571146,-6126.210823799471,-6188.661597807598,-6306.3882358537,-115370.36184911274,-112569.44239967376,-110461.04704869355,-112048.37853293163
40,-5935.930423251441,-5957.8798363065525,-6143.3099083077805,-6061.748392790365,-109498.4468219813,-105995.50378269002,-102308.67294176495,-77623.6745862573,-6181.218466903981,-6158.151466626105,-6248.407810736634,-6384.708748425097,-115357.06256116183,-112657.30710712756,-110455.25794687963,-112082.33083275925
41,-6088.481079158912,-6121.852233630685,-6157.033879403339,-6097.175907752026,-109410.06802440502,-106051.27138510603,-102282.40964202996,-77615.6726617423,-6151.155370611593,-6117.739512650909,-6179.564437814288,-6292.6419130136865,-115374.29575613687,-112547.15771045182,-110466.05383945155,-112046.63509686412
