Time,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,Color Code,Frequency
2022-02-27 14:42:22.338,13214.217211510804,6880.448088699352,34008.69327887217,33904.37768749925,60392.35715774979,33466.84228978661,10037.855510456027,18229.27811494805,,20.0
2022-02-27 14:41:57.933,12514.294685637318,6776.1995525598,34757.58847684723,33032.592598508905,60446.62719328728,34298.304831779584,9916.932572952815,18035.37673179826,,18.0
2022-02-27 14:42:20.174,12790.986930249564,6671.1240018754015,33728.31299642479,34021.053793555955,60418.866326673786,33591.47561686941,10046.684449515871,18195.90696047628,,20.0
2022-02-27 14:43:33.104,15882.032022718431,6209.918106784596,32594.006668806876,31071.29407778908,64643.70365663811,30596.230101135985,10383.033500079337,18899.1598962736,,7.0
2022-02-27 14:43:57.434,17280.55832154254,6188.169859429581,32159.64521880689,30791.204368019626,64214.57251484067,29782.000754118057,10432.743779747938,19052.58227021483,,9.0
2022-02-27 14:42:06.461,12939.111940754883,6811.984695432747,34506.578386614136,33845.48084085951,60880.13927699796,34219.55963606353,9905.19790711378,18081.24251142055,,8.0
2022-02-27 14:44:12.692,18731.34299890316,5911.365856095059,31576.77877864585,30533.354643983206,63938.95315396228,29710.3634131388,10500.31310323633,19154.75209412004,,16.0
2022-02-27 14:41:42.418,12571.693965398546,6680.578789779996,35532.29993966818,34639.63832135658,61410.25560024448,34693.03663886031,9822.451749140231,17889.330433527284,,6.0
2022-02-27 14:42:31.558,14659.369249268682,6655.298966801044,33467.37873165354,32705.966556783507,59832.13303472198,32965.5820686319,10147.379058287032,18288.59964473244,,10.0
2022-02-27 14:41:58.081,12461.879844889623,6707.892621504381,34670.61783917163,33156.331855813485,60464.12860919579,34298.103666079485,9906.67312224783,18059.67307802118,,18.0
2022-02-27 14:41:58.577,12635.888175474189,6745.868235333948,34666.52746993631,34287.93362235232,61036.71324690738,34238.044528728075,9860.09208680297,18036.203746343108,,18.0
2022-02-27 14:42:14.977,12789.53406685997,6657.198865079745,34045.01486361204,32917.03407967497,60099.25873270736,33779.47613948299,10038.816635467603,18165.35212580587,,16.0
2022-02-27 14:43:56.898,17370.18881680832,6150.417763044568,32043.57260985048,30290.65940268748,64216.56182009719,29768.65676267824,10466.40550689763,19061.43356101913,,9.0
2022-02-27 14:43:25.439,15636.162833710056,6436.251871139035,33099.53607315255,32042.499726116628,66400.84134350317,30665.006418824963,10263.60812945463,18802.130973593117,,8.0
2022-02-27 14:44:39.010,18365.132017747404,5618.021561863609,30673.20950904006,30857.209069396147,63897.89299939788,29621.604635906773,10608.853174311302,19304.24056103713,,20.0
2022-02-27 14:41:59.761,12846.195739054172,6772.757383913682,34671.7354263944,34448.329740563604,61113.46913736691,34197.74433347515,9900.48168903371,18038.9083074222,,18.0
2022-02-27 14:41:33.238,12274.505171120783,6724.745836823683,36021.31140486138,33181.11994041442,60818.31435183458,34897.62215585973,9892.278598818611,17854.14878775463,,12.0
2022-02-27 14:42:16.317,13115.221335318249,6732.300726449576,34172.44215875175,33990.007220507534,60595.93684624873,33737.94659828503,10054.105228675036,18198.633873299823,,16.0
2022-02-27 14:42:14.933,13192.826592067076,6704.428101113809,34210.48482781468,34566.950448387914,60890.264617236215,33787.99215412047,9991.83326862255,18150.599974465367,,16.0
2022-02-27 14:42:11.949,12772.43498235166,6617.993905305137,34096.53563458152,34063.45505278767,60783.75855490668,33960.18999340415,10026.120844616991,18178.56200677896,,16.0
2022-02-27 14:44:30.073,16759.4050478226,5704.925144305843,30910.36151771087,30701.149189609197,63959.09207571651,29552.89537345116,10574.342080872308,19244.00260973008,,11.0
2022-02-27 14:43:46.395,15737.148015159131,6130.435303501524,32337.25218024876,33072.04342747253,64190.23146512884,30375.372514173094,10446.78067526587,18976.00519371095,,14.0
2022-02-27 14:43:56.794,17263.101609122947,6038.86020646813,31865.60802049733,31218.23444583827,64784.87727461783,29754.21753576011,10459.632928327672,19069.279023322943,,9.0
2022-02-27 14:43:32.260,15882.38965062972,6353.572768398853,32872.576459953365,30498.08359123273,64619.07203424836,30701.953852409584,10446.512454332407,18869.6555935926,,7.0
2022-02-27 14:43:54.182,19085.88636945324,6273.330005804301,32414.633919553035,32050.255781442615,64643.56954617138,29858.108443988374,10440.365724607198,19012.416185428643,,9.0
2022-02-27 14:41:26.873,12190.104984057543,6654.628414467385,36115.68046995169,34105.87866376384,61363.67456479962,35117.00452768857,9849.43030469779,17816.083766947242,,14.0
2022-02-27 14:44:26.925,17691.0257567198,5925.849786502098,31442.422442725,31046.81891761052,64301.632559494086,29687.318764605378,10568.865903480755,19241.45451086217,,11.0
2022-02-27 14:41:50.627,12448.513501705347,6793.611561490484,35271.18686094128,32971.03589427899,60553.289717828,34527.23139849084,9884.611950470442,17969.55084437738,,9.0
2022-02-27 14:41:19.416,12481.884656177122,6754.406601715876,36718.75288710033,34413.34926049105,60664.0202598596,34945.521944227454,10054.395801352955,17823.750415295413,,5.0
2022-02-27 14:44:27.461,17785.730097976935,5946.189873956428,31498.0335829298,32258.19406011034,64663.619060947785,29657.859165413283,10556.75125798598,19246.05897021997,,11.0
2022-02-27 14:41:27.409,12039.655392128872,6588.936637513237,35996.679782471634,33572.61074454913,61033.8075201282,35063.85207937385,9872.787877653584,17810.38407211114,,14.0
2022-02-27 14:42:12.169,12452.246243029384,6620.83257685096,34012.56013066294,33027.78697345102,60236.09611226274,33937.52532452647,10036.022667410693,18179.61253876836,,16.0
2022-02-27 14:43:47.503,15429.185680053912,6177.932760469051,32253.969580408288,30841.24992385506,63515.47700351203,30195.552730030147,10513.500632464962,19015.43367093011,,14.0
2022-02-27 14:41:59.149,12442.858510358155,6685.071490415513,34553.44999473691,33134.9188846253,60421.30266681941,34246.60524685446,9906.918991436838,18050.24064186104,,18.0
2022-02-27 14:44:12.432,18890.777992102863,6081.909666289052,32010.313214100985,31778.279754910443,64507.60388464975,29793.310736812444,10475.21209421302,19124.063148982903,,16.0
2022-02-27 14:44:52.755,20849.059027321226,5722.337153236527,30820.23928406707,31901.88490174829,66174.64168961546,29578.44341736357,10742.60601313186,19424.872925862423,,6.0
2022-02-27 14:42:15.813,12895.727204767134,6671.615740253418,34049.21699156964,32830.46577339957,60138.955430859976,33723.663833578095,10045.65626927093,18174.9410241772,,16.0
2022-02-27 14:44:18.924,17145.53143328803,5856.11234380154,31634.87096248519,32359.916849126443,65122.34391240405,29476.27359345837,10416.069378384278,19088.30035785441,,10.0
2022-02-27 14:42:23.550,12707.27964726444,6693.833374241994,33646.28209427382,32756.637961463686,59804.506278575216,33328.19441893035,10071.539589350175,18223.757234067587,,20.0
2022-02-27 14:41:57.997,12407.922733774512,6722.421255400331,34669.8355281157,33205.483341870706,60468.35308889784,34290.124093308936,9900.504040778163,18039.33299056685,,18.0
2022-02-27 14:43:33.540,16726.615038706666,6201.826775291775,32553.8852875096,30409.01188957833,64267.724963155386,30610.356403631737,10377.333805243232,18897.528218928364,,7.0
2022-02-27 14:44:50.527,19190.55958873744,5595.669817408302,30471.820291497745,30313.949920409912,59714.473451909245,29484.32022146228,10722.89177452228,19400.867152317423,,6.0
2022-02-27 14:43:31.548,16356.47015052678,6331.422189643645,32897.5657102544,31764.444025092605,65339.51346153182,30703.205550099083,10312.245525389377,18867.68864008053,,7.0
2022-02-27 14:41:27.113,12039.00719153967,6663.502057016141,36122.184827588186,32958.74243482857,60843.08008469106,35120.513751568054,9877.213523055736,17824.420967629074,,14.0
2022-02-27 14:42:15.937,12998.411118794817,6581.560561842985,33983.078179726384,34408.0742487996,60793.07923234454,33718.63469107565,10023.4162835379,18172.392925309294,,16.0
2022-02-27 14:44:29.985,17401.816535212583,5782.284531865661,31240.09445191556,32289.53120583668,64818.91898142326,29604.393792676183,10546.290641580896,19226.389435099296,,11.0
2022-02-27 14:44:28.641,17171.750029534105,5827.412703920925,31138.215200688268,30336.592237543136,63850.35083894144,29575.358876628743,10587.90958975668,19265.95202278519,,11.0
2022-02-27 14:42:04.761,12935.446254664212,6808.900154697914,34583.468387540386,34097.76498052657,61152.45057969697,34235.518781604624,9883.024976614117,18063.51757806749,,8.0
2022-02-27 14:41:19.168,12221.866812928536,6631.114379300401,36499.79519841614,34290.90640436488,60438.15588213872,34883.317039408335,10008.060635097105,17785.19365611001,,5.0
2022-02-27 14:43:40.651,15713.745738714426,6283.164773364637,32482.18089129697,30382.7709415878,62516.13050891525,30409.190703533972,10486.11974550721,18956.08978940127,,5.0
2022-02-27 14:42:28.258,13278.523180308724,6762.475581464241,33791.948412889054,33948.38827233175,60242.68987687706,33167.06069315204,10096.2829704622,18238.867013319377,,10.0
2022-02-27 14:42:47.311,13476.3808222271,6524.3400960374,32847.81072709688,32718.550588911843,59408.38866333826,32295.58852858407,10297.694539748973,18447.811120487582,,7.0
2022-02-27 14:43:23.379,15363.426847866398,6403.037178878449,32942.17979218719,30339.453260833416,65582.54397899438,30703.78669545492,10291.32429257921,18774.77243837982,,8.0
2022-02-27 14:41:59.949,12442.299716746777,6702.908182490848,34491.51331085125,33313.17404665638,60461.021716716496,34203.4216765668,9919.704189265274,18079.05204046393,,18.0
2022-02-27 14:42:20.530,12760.52150255698,6742.627232387928,33803.86189268374,32758.80608067585,59905.22323909083,33609.93815778949,10076.524028363709,18235.871879562364,,20.0
2022-02-27 14:43:50.499,18834.78687224232,6242.462246711522,32650.46717530098,33808.980442164,65266.82558856316,30145.68598815036,10366.202636504488,18970.149036663657,,14.0
2022-02-27 14:41:40.306,12187.132202044988,6688.491307317175,35530.64591057848,32803.80014226439,60526.75819715956,34405.1685220204,9891.563342996044,17907.904733169646,,6.0
2022-02-27 14:44:36.818,17000.870943173282,5800.478851852281,31134.81773553106,32778.29680184088,64707.20496263564,29650.684255443128,10558.18176963112,19268.991860031118,,20.0
2022-02-27 14:44:11.768,16801.202809954026,5980.209229017405,31798.418676664674,32298.0248687297,64746.4322741547,29719.684090576666,10467.79131505386,19130.053416496925,,16.0
2022-02-27 14:44:50.083,20101.706099713578,5747.885197148943,30865.881546244807,31922.962596769645,58122.09047342426,29542.14418436816,10699.936532966678,19364.947898977745,,6.0
2022-02-27 14:43:57.770,17375.597938966508,6215.349580687235,32262.753815979224,31556.72926386944,64454.1161601682,29816.444792323688,10442.623250797184,19023.43559544511,,9.0
2022-02-27 14:42:06.821,12399.65258832605,6672.576865264996,34191.59760374994,32889.206157828114,60388.08797455883,34138.489858924135,9966.195817732312,18132.13743354529,,8.0
2022-02-27 14:43:57.622,17621.087148319144,6198.339903156746,32319.035508517685,32340.87316285052,64880.02865076407,29806.56532127444,10425.635925011147,19028.509441436465,,9.0
2022-02-27 14:43:40.071,16179.377279207383,6381.445393734622,32779.794368719384,31505.744934766884,63287.82448623473,30493.345021408204,10467.79131505386,18999.56393236684,,5.0
2022-02-27 14:42:05.873,12609.691930972567,6735.698191606783,34359.39214937593,32953.15449871475,60420.967390652586,34164.17201330329,9936.40094237339,18095.88290403877,,8.0
2022-02-27 14:44:51.931,19663.92483281193,5648.196416878273,30560.221440818485,30436.906866658555,64003.97437858277,29504.4144397276,10750.943213813687,19430.952600354267,,6.0
2022-02-27 14:42:22.094,12784.10259295733,6643.854873639927,33672.36658005316,33986.20742395013,60289.38267104419,33439.90843771797,10056.966251965316,18225.23244920164,,20.0
2022-02-27 14:44:27.665,17609.620703413573,5821.422436406903,31265.5307371057,32598.99110782041,64877.16762747379,29591.295670425377,10538.311068810352,19239.219336416645,,11.0
2022-02-27 14:44:12.316,18642.02542805975,6073.840686540686,32002.892434941823,32089.7736656396,64640.753226370005,29772.65772493574,10475.904998291137,19122.520878615487,,16.0
2022-02-27 14:44:14.316,18814.42443304353,6018.408360291524,31859.8189186834,30942.480974493144,64574.03326917092,29786.202882075657,10492.087661276775,19142.771559091994,,16.0
2022-02-27 14:41:24.693,12083.040128116623,6629.661515910807,36254.5071547636,32920.185675643166,60773.096772801495,35020.623805597286,9933.405808616377,17800.392842339617,,14.0
2022-02-27 14:43:32.180,16165.72036334519,6401.114928855292,33046.2495143711,31800.38563017674,65276.54859740122,30717.242445617016,10386.319206514265,18850.81307301677,,7.0
2022-02-27 14:42:21.930,12673.103829992277,6650.672155698795,33644.024568083834,32886.56865198239,59853.25543323225,33460.583801339126,10068.410345126433,18221.9020392778,,20.0
2022-02-27 14:41:32.422,12482.443449788503,6817.818500735581,36115.79222867396,33709.470475848975,61090.960930700414,34839.28410283138,9906.002569914172,17908.7764512034,,12.0
2022-02-27 14:41:49.595,12741.589575003336,6876.581236908583,35485.80831120114,33868.45843415957,60963.10895241606,34552.66768368098,9847.239833741169,17987.52164691945,,9.0
2022-02-27 14:44:35.250,16913.92265724214,5656.31010011555,30952.22633507566,32111.72307869471,64451.210433389,29606.18193223261,10576.733717529023,19252.786845301016,,20.0
2022-02-27 14:43:38.147,15890.995072245012,6342.240433960013,32631.021157624866,30484.53843409281,63432.104996693735,30568.89391766714,10479.682443104082,18932.285181556366,,5.0
2022-02-27 14:44:46.197,17204.227114227666,5672.3139491455495,30818.04881311045,32166.306038654573,64030.796471929134,29448.11039544468,10680.311701334918,19358.26472738561,,12.0
2022-02-27 14:44:42.229,16928.227773693536,5621.709599698735,30682.8431109003,30766.84096656334,63318.96046626097,29600.54929262988,10694.080375919388,19335.711817230203,,12.0
2022-02-27 14:42:36.806,13816.015579225492,6721.370723410932,33487.29413596322,34334.64876826391,62468.16366531416,32701.89853929264,10203.616047336584,18314.214743878216,,11.0
2022-02-27 14:41:52.083,12882.27145460504,6880.604550910539,35324.40636448936,34199.934804431774,61058.21562507339,34490.976868984326,9896.212505842746,18030.43699627364,,9.0
2022-02-27 14:42:31.166,14910.960484857618,6696.269714387622,33624.04210854079,34706.514740766856,60667.41772501681,32992.91825210074,10102.295589720678,18246.80188260101,,10.0
2022-02-27 14:42:47.179,13523.274782094337,6556.794828986505,32891.50838750701,32765.176327845616,59421.71030303363,32253.09786237453,10299.303865349755,18406.12511707844,,7.0
2022-02-27 14:44:52.375,20484.05504036606,5529.508653820593,30486.25951841587,32047.90884827481,64868.316336669486,29482.53208190585,10707.759643526037,19413.831164101503,,6.0
2022-02-27 14:43:42.495,15975.484666286073,6303.996599196983,32647.203820610503,32283.9209179784,63280.00137567537,30345.86821149209,10464.706774319027,18948.04316139736,,5.0
2022-02-27 14:41:27.465,12065.71752616376,6714.106406462956,36184.12151147384,32907.825160959386,60815.16275586638,35091.90351866526,9895.251380831169,17810.205258155496,,14.0
2022-02-27 14:43:32.464,16055.325097480429,6416.470577296088,33047.23299112714,31851.36995927929,65173.70822116235,30659.46318620005,10383.838162879723,18874.88590179514,,7.0
2022-02-27 14:42:14.005,12564.764924617402,6570.92113148226,33921.45442026311,33188.89834748487,60217.611219598206,33832.74034651999,10044.94101344836,18217.163469453277,,16.0
2022-02-27 14:44:35.794,16788.864647014696,5786.799584245633,31052.04922581306,30382.458017165427,63780.9039689188,29643.419938495157,10607.780290577448,19239.33109513892,,20.0
2022-02-27 14:44:30.085,17400.67659624536,5783.536229555158,31239.446251326357,32287.25132790224,64806.89374290631,29582.779655787905,10541.842644434291,19220.265057118544,,11.0
2022-02-27 14:42:44.395,13766.171189090155,6684.266827615122,33218.17913272132,33610.45224791196,60043.2229093579,32413.918663730463,10259.18248405248,18392.088221560505,,7.0
2022-02-27 14:43:24.983,15316.59994323253,6371.096536051815,32941.41983287571,30579.063961394306,65539.87449882919,30632.48463064249,10296.487545548383,18800.454592758964,,8.0
2022-02-27 14:42:20.194,12632.35659985025,6671.951016420248,33707.52587408136,32899.13033236627,59892.862724407045,33592.0791139697,10073.28302541769,18205.02647221404,,20.0
2022-02-27 14:41:59.693,12908.110071195371,6821.618297292984,34772.8100148213,34471.620258286035,61201.02092039835,34238.82683978401,9893.86557267494,18047.08904589284,,18.0
2022-02-27 14:44:29.889,16786.182437680058,5703.584039638525,30908.93100606573,30864.29457238848,63999.30286399161,29541.80890820133,10571.95044421559,19252.071589478444,,11.0
2022-02-27 14:44:45.781,17011.21980085609,5626.44816952326,30699.87514017524,32440.673701843465,63955.6946105593,29475.31246844679,10676.221332099598,19376.41434388332,,12.0
2022-02-27 14:43:37.791,15694.29972103831,6201.200926447025,32385.50959652777,30778.888556824757,63538.54400378991,30526.76087936889,10469.333585421276,18967.33271686229,,5.0
2022-02-27 14:42:14.245,12987.168191333794,6712.318266906532,34188.066028126006,33298.198377871326,60305.185354374094,33816.58003527881,10046.796208238153,18193.940006964207,,16.0
2022-02-27 14:41:40.470,12078.838000159029,6615.401102948321,35399.932909003845,33126.93931185476,60656.48772197816,34384.224937465784,9887.137697593893,17957.570309349336,,6.0
2022-02-27 14:42:29.822,12988.643406467843,6636.4340944807645,33499.408781458,32669.108530176705,59705.17512621584,33038.35934857838,10144.495683252297,18281.268272551093,,10.0
2022-02-27 14:44:42.405,17482.729850140793,5738.832740644543,31048.942333333773,32443.08769024464,64110.90512405695,29569.18979515908,10643.587785194848,19280.614767147872,,12.0
2022-02-27 14:43:22.223,14911.161650557717,6288.775061222918,32768.43968253609,30433.30823580125,65340.29577258776,30294.414495755973,10249.794751381249,18782.34967975017,,8.0
2022-02-27 14:41:41.554,12118.668808778384,6584.801564789005,35387.5500425756,33357.09522451105,60710.44483309327,34608.077658185684,9889.395223783878,17942.169957419632,,6.0
2022-02-27 14:42:44.959,13453.872615560604,6630.510882200108,33033.68783398722,32915.04477441845,59546.00835394959,32316.755630583244,10284.328196564698,18398.54787570809,,7.0
2022-02-27 14:41:27.417,12236.104874146566,6761.223883774744,36282.80446324402,33199.22485342322,60996.815383054665,35129.40974586127,9895.653712231364,17835.350970667718,,14.0
2022-02-27 14:44:04.031,16482.6904514659,5993.128537312572,31867.8208431984,32174.17385270284,64506.7768701049,29735.620884373297,10356.367868944151,19010.85156331677,,18.0
2022-02-27 14:44:53.815,20900.021004679325,5538.739924280635,30302.058792359687,30296.42615275695,61396.62103612674,29493.37267796668,10767.237635521607,19462.13328386942,,6.0
2022-02-27 14:41:15.924,12401.88776277158,6806.910849441391,36987.443207197575,33816.71414574554,60252.9716793265,34740.77996501684,10058.016783954714,17832.53465086635,,5.0
2022-02-27 14:44:18.812,16639.33147660869,5736.284641776639,31289.603565884063,30744.46687036358,64256.8173118612,29435.3475493607,10466.15963770862,19159.71418138912,,10.0
2022-02-27 14:41:40.790,12220.27983907221,6691.978179452202,35578.67980941293,32828.20824720958,60607.93973302123,34593.07963765617,9885.751889437664,17928.468338068527,,6.0
2022-02-27 14:44:11.516,16941.05767501088,6046.817427494219,31952.35514072837,32435.152820963005,64859.88972900984,29767.002733588542,10460.482294616972,19124.64429433874,,16.0
2022-02-27 14:42:38.278,13518.759729714362,6563.7685732565615,33209.752525061675,34398.39594345044,61009.51117390528,32579.7909593333,10232.293335472745,18353.307944930548,,11.0
2022-02-27 14:42:47.207,13320.030369762228,6438.978783962582,32700.22215845849,33240.86615334346,59559.9111390008,32261.792690967646,10277.645024972562,18440.88207970644,,7.0
2022-02-27 14:41:40.454,12119.987561701246,6596.424471905765,35402.61511833848,32983.39640896278,60613.84059355744,34406.040240054164,9906.181383869814,17952.250594168974,,6.0
2022-02-27 14:42:47.507,13360.151751059504,6475.3674239358215,32739.807097888843,33449.18441166692,59644.691305719774,32272.029789928176,10266.55855972273,18435.048274403605,,7.0
2022-02-27 14:44:11.080,16906.881857738717,6057.300395643759,32021.7573072621,31838.92003761769,64591.22176065705,29827.57596106243,10474.876818046192,19133.853213054324,,16.0
2022-02-27 14:44:29.585,17336.035351280614,5768.627616003468,31171.6087069045,32158.97466647323,64716.391529606764,29562.506623566944,10565.982528446022,19232.737330524604,,11.0
2022-02-27 14:43:24.059,15082.152495640816,6281.130764619204,32653.99875092492,30788.991545318557,65590.54590350937,30567.88808916665,10310.926772466511,18817.374863311637,,8.0
2022-02-27 14:41:28.857,12513.8029472593,6758.564026184563,36300.305879152525,34508.50063663729,61626.30756214948,35201.672935685274,9851.196092509756,17826.924363008067,,14.0
2022-02-27 14:41:59.757,12833.343485992373,6872.379108950986,34830.119887604706,33704.351926368705,60840.621392800975,34274.343761723496,9936.982087729226,18070.67013629319,,18.0
2022-02-27 14:42:13.993,12876.795277213489,6665.156086105834,34112.80770454499,33052.86563072987,60186.60935003869,33823.79964873787,10044.203405881335,18176.058611399963,,16.0
2022-02-27 14:44:42.349,17094.033014063003,5693.838679056011,30851.57642979341,30855.420929839725,63299.11211718466,29557.008094430937,10687.620721771804,19307.14628781632,,12.0
2022-02-27 14:41:40.994,12510.0031507019,6780.200514817299,35723.09443033867,33342.566590615104,60824.88576470444,34614.89494024455,9907.611895514954,17922.209849621042,,6.0
2022-02-27 14:43:54.274,18557.558185763144,6056.406325865546,31933.75848934156,30655.484575687,63995.95010232331,29809.314585842443,10466.964300509013,19033.359769983264,,9.0
2022-02-27 14:42:38.514,13182.388327406446,6513.812424398951,33080.60414559891,33511.79164788624,60417.4581667731,32562.378950402614,10243.31274548921,18357.7335903327,,11.0
2022-02-27 14:41:34.114,12181.65602465344,6609.388483689843,35772.692951285004,33984.128711715784,61029.06895030367,34865.01096069944,9857.4769327017,17847.15269174012,,12.0
2022-02-27 14:44:34.738,17131.226316836633,5804.479814109781,31194.65335543792,32122.161343355343,64604.4986968635,29638.92723785964,10561.311013854864,19200.573170253418,,20.0
2022-02-27 14:43:38.007,15782.097373258755,6188.594542574232,32400.284099612727,31323.17588605593,63813.38105361237,30503.023326757357,10466.517265619908,18952.55821377733,,5.0
2022-02-27 14:42:11.805,12628.333285848295,6696.649694043362,34169.64819069483,32783.370647832235,60174.82998071075,33963.67686553918,10052.674717029897,18173.4881607876,,16.0
2022-02-27 14:41:48.443,12677.08244050532,6847.59102435005,35478.74515995326,33787.65687795364,60900.65817840793,34478.54929906718,9816.863813026406,17973.104771745777,,9.0
2022-02-27 14:43:32.460,15767.904015529635,6373.555227941898,32873.11290182029,30470.52389031933,64434.22310760297,30634.898619043663,10426.977029678468,18887.425230434565,,7.0
2022-02-27 14:43:56.334,18084.14823819974,6225.989011047961,32308.01609850122,32151.956218714266,65496.19919016352,29795.009469391047,10463.16450395161,19048.51425272396,,9.0
2022-02-27 14:42:00.217,12388.230846909386,6697.566115566029,34484.897194492485,33118.98209082867,60350.8946717852,34177.11367334291,9910.115290893948,18050.55356628341,,18.0
2022-02-27 14:44:10.112,17027.536574308466,6097.310018218758,32056.380159423374,31928.438774161197,64580.98466169652,29777.17277731571,10442.153864163622,19082.310090340387,,16.0
2022-02-27 14:42:29.162,13391.93593167495,6765.403659987886,33746.57437164478,34692.790769671294,60642.67434390478,33106.82274184498,10120.66872366294,18276.68616493776,,10.0
2022-02-27 14:43:33.316,16968.84089336883,6358.914835323672,33046.00364518209,31954.07622505143,65202.29610232069,30668.292125259894,10346.600156617184,18839.36897985565,,7.0
2022-02-27 14:44:05.139,16133.623258307369,6005.042017107251,31741.62289400374,30616.16785719012,63815.70563503572,29699.723982778072,10429.055741912813,19074.889311181225,,18.0
2022-02-27 14:44:26.585,17325.150051730878,5766.861828191499,31094.11520887795,29925.476601776674,63857.92808031179,29599.96814727404,10605.545116131916,19266.935499541225,,11.0
2022-02-27 14:44:33.806,16834.283391747882,5633.041934137576,30855.35387460636,31991.67185922526,64374.70041211849,29571.916707982626,10578.454801852084,19213.35836808185,,20.0
2022-02-27 14:41:31.702,12227.007714153257,6755.971223827747,35923.6789850806,33033.3972613093,60561.93984293221,34711.58858675821,9933.696381294296,17843.509357393905,,12.0
2022-02-27 14:41:52.211,12411.54371637627,6752.730220881727,35067.115434064326,32821.86035178427,60424.40955929871,34446.653359729455,9900.124061122426,18028.246525317016,,9.0
2022-02-27 14:44:10.496,16973.244187026525,6065.950520747962,32056.96130477921,31940.8886958228,64559.99637365298,29764.164062042724,10388.688491426528,19048.73777016852,,16.0
2022-02-27 14:43:55.494,18268.505426467116,6090.515087904345,31983.357010287884,30276.24252751381,64785.77134439604,29853.16870846376,10478.184876225576,19040.825252631337,,9.0
2022-02-27 14:41:16.576,12460.60579545567,6745.890587078404,36958.02831149439,34073.62509651484,60666.34484128295,34915.592958401794,10001.3104082716,17820.062377460286,,5.0
2022-02-27 14:43:56.478,17405.97395968127,6087.296436702781,31934.473745164127,30919.302215492997,64858.70508655371,29751.15534676973,10447.339468877251,19073.928186169647,,9.0
2022-02-27 14:43:30.700,15812.831021884802,6182.961902971495,32505.538464252768,30814.226664808597,64822.69642623621,30671.6895904171,10361.553473657785,18868.69446858102,,7.0
2022-02-27 14:44:27.785,17118.731691686116,5724.03588581513,30987.40798084831,31369.131072656048,64187.526904049744,29552.56009728433,10572.03985119341,19237.319438137944,,11.0
2022-02-27 14:44:18.492,16934.26274469647,5753.808409429599,31392.89097701204,31603.958499903503,64664.96016561511,29420.43893580901,10442.980878708468,19157.3225447324,,10.0
2022-02-27 14:41:48.687,12194.396518992964,6706.216240670234,35182.11515928688,32847.87778233025,60508.8320981064,34450.497859775765,9831.168929477804,18012.823821642854,,9.0
2022-02-27 14:41:43.790,12134.270326408188,6631.673172911785,35323.62405343343,33364.2254309923,60719.94432448677,34928.06523180786,9858.929796091294,17943.846338253778,,6.0
2022-02-27 14:41:25.301,12491.965292926468,6749.913901080358,36476.41527371589,34464.44534831588,61621.90426849178,35164.7478538451,9880.923912635317,17789.61930151216,,14.0
2022-02-27 14:42:12.189,12670.823952057834,6687.887810216882,34146.58119041696,32741.371720000712,60171.030184153344,33944.65553100772,10047.198539638346,18177.667937000744,,16.0
2022-02-27 14:41:24.053,12044.170444508844,6549.843436460905,36143.3295778429,33729.25176969192,60958.437437824905,34811.97027110699,9949.4990646242,17797.75533649389,,14.0
2022-02-27 14:42:46.323,13207.176412007382,6510.258497030556,32773.15590061616,32931.24978914855,59479.511914195056,32298.00251698524,10297.023987415312,18447.74406525422,,7.0
2022-02-27 14:41:25.149,12478.129563108632,6757.312328495065,36491.65916343441,33985.179243705184,61397.96214079406,35157.52824038604,9906.807232714562,17793.642615514116,,14.0
2022-02-27 14:44:26.237,17576.271900686254,5849.138599531484,31252.410263110432,30427.027395609308,63855.89407156636,29613.803877091872,10577.42662160714,19238.34761838289,,11.0
2022-02-27 14:41:28.545,11989.721595015715,6627.515748443097,35990.801273679885,33329.40141313093,60947.0827516416,35069.01533234303,9860.315604247524,17836.088578234743,,14.0
2022-02-27 14:44:51.823,19294.405793476795,5607.784462903079,30630.24945619696,32259.021074655186,64292.22247507841,29487.807093597305,10705.479765591594,19423.934152595302,,6.0
2022-02-27 14:41:19.804,12055.458075458777,6609.16496624529,36383.70023771528,33795.12236060171,60162.98355614943,34895.63285060321,10022.902193415428,17816.597857069715,,5.0
2022-02-27 14:44:50.339,19393.35696618044,5505.972266909154,30384.268508466303,31248.833983997585,59068.75390633988,29465.27653518636,10717.706169808647,19389.75833532314,,6.0
2022-02-27 14:41:47.955,12383.179352662488,6747.924595823836,35333.95055937178,33084.31453517849,60545.98069739112,34449.313217319635,9855.71114488973,17997.08819354632,,9.0
2022-02-27 14:43:39.439,16220.884468660888,6376.304492509901,32791.417275836146,32211.680079898844,63785.28491083205,30509.192408227016,10443.696134531036,18929.60297222173,,5.0
2022-02-27 14:42:04.357,12703.32338849585,6760.061593063068,34527.4996194243,33443.97645520884,60649.46927421919,34252.90843879085,9920.844128232497,18057.035572175453,,8.0
2022-02-27 14:42:23.454,13014.034988169073,6784.559104986085,33826.19128539458,33134.9188846253,59981.77796385026,33338.386814401965,10073.685356817885,18200.869047745357,,20.0
2022-02-27 14:44:20.728,16899.14815415718,5784.832630733566,31480.42040829902,32266.374798580982,65035.97677182875,29506.94018685105,10448.948794478036,19149.34297196185,,10.0
2022-02-27 14:41:51.099,12832.851747614355,6841.77957079167,35380.44218783882,34455.169374366924,61242.5057581074,34558.568544217174,9850.503188431643,17985.353527707284,,9.0
