0,1,2,3,4,5,6,7,8
6271.63134765625,6212.89111328125,6681.0263671875,6472.2607421875,6380.7080078125,6592.87109375,6661.08837890625,6573.55908203125,1665552224.1960006
6415.84521484375,6356.7470703125,6826.04443359375,6616.92138671875,6525.36865234375,6737.62060546875,6806.37451171875,6718.9345703125,1665552224.2470145
6509.54345703125,6450.80322265625,6920.18994140625,6710.88818359375,6619.24609375,6831.9453125,6900.78857421875,6813.43798828125,1665552224.2470863
6655.45556640625,6596.8046875,7066.99609375,6857.3369140625,6765.7841796875,6978.30419921875,7047.7734375,6960.244140625,1665552224.2471118
6865.02587890625,6806.19580078125,7277.19189453125,7067.71142578125,6975.80078125,7188.41064453125,7258.41650390625,7170.88720703125,1665552224.247133
7024.52783203125,6965.78759765625,7437.31982421875,7227.9287109375,7135.9287109375,7348.091796875,7419.17041015625,7331.8193359375,1665552224.2471511
7116.6171875,7058.05517578125,7529.7666015625,7320.73291015625,7228.5546875,7440.53857421875,7511.7958984375,7424.53466796875,1665552224.2471683
7247.1513671875,7188.23193359375,7661.19482421875,7451.89306640625,7359.4462890625,7571.966796875,7642.77685546875,7556.1416015625,1665552224.247186
7449.74755859375,7391.0068359375,7864.50634765625,7655.7412109375,7562.5791015625,7775.099609375,7846.89306640625,7760.34716796875,1665552224.2472055
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.271462
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2715182
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.271537
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2715468
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.271556
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2715652
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.271574
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.271583
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2715914
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2716
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2716093
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2716177
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2716348
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.271644
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.271652
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.27166
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.271669
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2716775
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2716863
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.271695
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2717035
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2717125
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2717211
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.27173
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2717385
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2717474
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.271756
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2717645
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.271773
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.271782
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2717905
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.271799
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2718077
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.271816
7625.87890625,7567.22802734375,8041.5322265625,7832.31982421875,7739.068359375,7951.49951171875,8024.3662109375,7937.8203125,1665552224.2718244
12583.048828125,12524.9345703125,13013.4541015625,12806.0302734375,12706.4306640625,12919.1298828125,13002.904296875,12918.6826171875,1665552224.2718332
12736.650390625,12678.5361328125,13167.681640625,12960.078125,12860.2109375,13073.357421875,13157.4892578125,13072.91015625,1665552224.2958744
12936.1171875,12878.271484375,13367.595703125,13160.1708984375,13060.482421875,13273.181640625,13357.4033203125,13273.0927734375,1665552224.3208687
13063.5224609375,13005.4970703125,13495.08984375,13287.7548828125,13187.5302734375,13400.408203125,13485.076171875,13400.67578125,1665552224.3484268
13145.6875,13087.662109375,13577.3447265625,13369.8310546875,13269.6953125,13482.5732421875,13567.3310546875,13482.9306640625,1665552224.373368
13283.3740234375,13225.4384765625,13715.388671875,13507.96484375,13407.8291015625,13620.169921875,13705.1064453125,13621.064453125,1665552224.4231386
13481.5,13423.474609375,13913.4248046875,13706.626953125,13606.4013671875,13818.564453125,13903.9482421875,13819.7265625,1665552224.423174
13624.8193359375,13566.7939453125,14057.28125,13850.21484375,13749.720703125,13962.419921875,14047.982421875,13963.58203125,1665552224.4231892
13704.212890625,13646.0986328125,14136.9423828125,13929.8759765625,13828.935546875,14041.724609375,14127.4658203125,14043.154296875,1665552224.4232025
13827.1474609375,13769.4794921875,14260.32421875,14053.0791015625,13952.2275390625,14165.10546875,14250.7578125,14166.5361328125,1665552224.4232156
14019.9091796875,13962.2412109375,14453.533203125,14246.376953125,14145.4365234375,14357.7783203125,14443.9658203125,14359.56640625,1665552224.4490068
14181.109375,14123.263671875,14614.912109375,14408.203125,14306.369140625,14519.1572265625,14605.6142578125,14521.302734375,1665552224.449061
14263.185546875,14205.25,14697.0771484375,14489.9208984375,14388.4443359375,14601.1435546875,14687.6005859375,14603.826171875,1665552224.4997623
14372.1728515625,14314.68359375,14806.3330078125,14599.265625,14497.7001953125,14710.578125,14797.1240234375,14713.0810546875,1665552224.5258634
14556.88671875,14499.3984375,14991.13671875,14784.427734375,14682.2353515625,14895.3818359375,14982.1064453125,14898.2431640625,1665552224.5302947
14730.873046875,14673.384765625,15165.390625,14958.771484375,14856.400390625,15069.546875,15156.0927734375,15072.4970703125,1665552224.530372
14817.240234375,14760.01953125,15252.294921875,15045.5859375,14942.857421875,15156.361328125,15242.9072265625,15159.2216796875,1665552224.5569792
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5570292
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5570493
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5570583
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5570674
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5570765
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5570853
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5570936
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5571017
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.55711
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.557119
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5571272
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5571356
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.557144
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5571525
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5571685
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5571768
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5571852
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5571938
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5572023
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5572107
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5572193
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5572276
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5572362
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5572443
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.557253
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5572612
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5572696
14913.8896484375,14856.400390625,15349.3017578125,15142.5029296875,15040.400390625,15253.45703125,15341.076171875,15256.8544921875,1665552224.5572782
18663.171875,18606.3984375,19104.3046875,18898.310546875,18790.576171875,19003.72265625,19095.453125,19011.322265625,1665552224.5572865
18741.580078125,18684.62890625,19182.982421875,18976.720703125,18868.806640625,19082.04296875,19173.953125,19089.91015625,1665552224.582832
18887.939453125,18831.61328125,19329.611328125,19123.794921875,19015.166015625,19228.669921875,19320.759765625,19236.716796875,1665552224.5829656
19076.3203125,19019.904296875,19518.169921875,19312.265625,19203.7265625,19417.23046875,19509.318359375,19425.544921875,1665552224.5829961
19184.4140625,19127.998046875,19626.083984375,19420.447265625,19311.728515625,19525.412109375,19617.14453125,19533.7265625,1665552224.5830193
19254.955078125,19198.181640625,19696.89453125,19491.169921875,19381.9140625,19595.865234375,19687.5078125,19604.08984375,1665552224.6059303
19387.45703125,19330.416015625,19829.484375,19624.02734375,19514.68359375,19728.455078125,19820.275390625,19736.859375,1665552224.6326528
19577.89453125,19521.03125,20019.83203125,19814.197265625,19704.76171875,19918.265625,20010.712890625,19926.939453125,1665552224.6327224
19706.728515625,19650.224609375,20148.84765625,19943.478515625,19833.419921875,20047.19140625,20139.90625,20056.1328125,1665552224.6327431
19775.841796875,19719.42578125,20218.494140625,20012.94921875,19902.798828125,20116.66015625,20209.017578125,20125.6015625,1665552224.6327708
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6647406
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6711152
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6711376
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6711612
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.671171
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6711798
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6711884
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6711967
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6712053
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6712136
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6712215
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.67123
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.671239
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6712472
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.671256
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6712644
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6712728
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.671281
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6712892
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6712976
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6713057
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6713145
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6713228
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.671331
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6713395
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6713479
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6713562
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6713643
19891.17578125,19834.849609375,20334.1875,20128.462890625,20018.044921875,20231.99609375,20324.353515625,20240.935546875,1665552224.6713724
23471.2109375,23415.509765625,23917.619140625,23713.591796875,23596.6484375,23811.404296875,23907.515625,23823.65234375,1665552224.6713805
23638.9375,23583.416015625,24085.615234375,23881.677734375,23764.46484375,23979.310546875,24075.421875,23991.380859375,1665552224.6714144
23798.619140625,23742.740234375,24245.20703125,24041.359375,23924.056640625,24138.6328125,24234.8359375,24150.8828125,1665552224.6978412
23869.607421875,23813.818359375,24315.748046875,24111.900390625,23994.6875,24208.99609375,24305.466796875,24221.78125,1665552224.6978805
23950.341796875,23894.8203125,24396.9296875,24192.9921875,24075.869140625,24289.91015625,24386.73828125,24302.962890625,1665552224.697889
24105.732421875,24050.74609375,24552.765625,24348.91796875,24231.169921875,24445.92578125,24542.39453125,24458.7109375,1665552224.6978967
24277.392578125,24222.408203125,24724.517578125,24520.669921875,24402.5625,24617.138671875,24713.966796875,24630.37109375,1665552224.7671418
24360.98828125,24305.19921875,24807.755859375,24603.99609375,24485.98046875,24700.19921875,24797.115234375,24713.609375,1665552224.7672255
24433.05078125,24377.88671875,24880.533203125,24676.7734375,24558.7578125,24772.88671875,24869.8046875,24786.119140625,1665552224.7672424
24573.6875,24518.345703125,25021.4375,24817.58984375,24699.484375,24913.61328125,25010.53125,24926.845703125,1665552224.767257
24751.787109375,24696.0859375,25199.537109375,24995.77734375,24876.95703125,25091.443359375,25188.361328125,25104.85546875,1665552224.76727
24848.078125,24792.9140625,25296.0078125,25092.427734375,24973.337890625,25187.646484375,25284.830078125,25201.50390625,1665552224.7672815
24912.271484375,24857.46484375,25360.021484375,25156.80078125,25038.15625,25252.197265625,25349.47265625,25266.0546875,1665552224.7672923
25038.24609375,24983.3515625,25486.265625,25283.04296875,25164.04296875,25378.08203125,25475.447265625,25391.8515625,1665552224.767301
25219.1171875,25164.04296875,25667.4921875,25464.001953125,25344.822265625,25558.595703125,25656.138671875,25572.990234375,1665552224.770285
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.7703342
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.7733245
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.773343
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.7733538
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.773364
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.7733731
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.7733817
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.7733896
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.773398
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.7734065
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.7734149
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.7734227
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.773431
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.773448
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.7734563
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.7734647
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.773473
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.7734814
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.7734895
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.773498
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.773506
25333.736328125,25278.751953125,25782.380859375,25578.98046875,25458.90625,25673.39453125,25770.84765625,25687.609375,1665552224.7735147
27821.216796875,27766.58984375,28271.29296875,28068.875,27944.8671875,28159.17578125,28258.865234375,28175.08984375,1665552224.773523
27935.2109375,27880.583984375,28385.64453125,28183.13671875,28058.771484375,28273.52734375,28372.947265625,28289.173828125,1665552224.7758372
28108.125,28053.5859375,28558.736328125,28356.228515625,28231.416015625,28446.083984375,28545.951171875,28462.533203125,1665552224.778457
28225.6953125,28171.15625,28676.484375,28473.708984375,28348.8984375,28563.65234375,28663.251953125,28580.103515625,1665552224.780997
28281.037109375,28226.41015625,28731.828125,28529.142578125,28404.59765625,28618.99609375,28718.505859375,28635.357421875,1665552224.8081632
28381.62109375,28327.796875,28832.767578125,28630.439453125,28505.26953125,28719.84765625,28819.357421875,28736.4765625,1665552224.8081925
28551.494140625,28497.58203125,29002.8203125,28800.4921875,28674.875,28889.630859375,28989.587890625,28906.349609375,1665552224.8082025
28683.7265625,28629.546875,29135.052734375,28932.63671875,28806.83984375,29021.86328125,29121.732421875,29038.404296875,1665552224.8082108
28739.6953125,28685.693359375,29191.46875,28988.962890625,28862.8984375,29077.83203125,29177.87890625,29094.91015625,1665552224.8082182
28827.404296875,28773.40234375,29278.908203125,29076.58203125,28950.427734375,29165.451171875,29265.587890625,29182.259765625,1665552224.834026
28990.125,28936.033203125,29441.451171875,29239.123046875,29112.96875,29328.08203125,29428.30859375,29344.890625,1665552224.8341053
29137.19921875,29083.197265625,29588.8828125,29386.5546875,29260.1328125,29475.068359375,29575.3828125,29492.14453125,1665552224.8583376
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9095707
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.909602
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9096093
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9096143
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9096198
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9096246
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9096344
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9096396
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9096441
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.909649
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9096537
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9096584
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9096627
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9096675
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9096725
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9096773
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9096816
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.909686
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.909691
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9096956
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9097
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9097047
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9097092
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.909714
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9097188
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9097233
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9097278
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9097323
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9097369
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9097416
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9097462
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9097507
29197.369140625,29143.189453125,29648.96484375,29446.7265625,29320.037109375,29534.791015625,29635.375,29552.31640625,1665552224.9097552
32824.43359375,32770.609375,33278.53125,33077.9921875,32944.953125,33160.24609375,33263.2421875,33180.00390625,1665552224.9097612
32875.3046875,32821.66015625,33329.4921875,33128.86328125,32995.6484375,33211.02734375,33314.11328125,33230.69921875,1665552224.9097683
